JobLevel,OverTime_Yes,MaritalStatus_Single,MonthlyIncome,YearsInCurrentRole,TotalWorkingYears,BusinessTravel_Travel_Frequently,Age,YearsWithCurrManager,Education,MaritalStatus_Married,NumCompaniesWorked,TrainingTimesLastYear,YearsAtCompany,JobSatisfaction,PerformanceRating,StockOptionLevel,Attrition
2,0,0,-0.2190508910637598,0.7649976209279952,-0.4216424583593375,0,-1.196177366481484,-0.3148734873096303,2,1,-0.6780493930322936,-0.6201892226844657,0.161947309717318,4,3,0,0
1,0,0,-0.8609488979502873,-0.339393739508197,-0.9359045730975464,0,-1.6341847718190805,-0.8755809692540959,1,1,-0.6780493930322936,0.1557070814399298,-0.4911735278257753,1,3,1,0
2,0,1,-0.4808245899992784,-0.6154915796172451,0.9925783571707368,0,1.2128633628752972,-0.5952272282818631,3,0,-0.2775943477299747,-2.171981830933257,-0.8177339465973219,3,3,0,0
3,0,1,0.9553186170666066,1.8693889813641875,2.0211025866471544,0,1.2128633628752972,1.086895217551534,4,0,1.7246808787816197,0.1557070814399298,1.304908775417731,3,3,0,0
2,0,1,-0.3187033787267129,-0.6154915796172451,-0.4216424583593375,0,0.4463504035345031,-0.8755809692540959,2,0,1.324225833479301,2.4833959938131165,-0.8177339465973219,3,3,0,0
4,0,0,1.3256689070378802,0.4888997808189471,1.2497094145398413,0,0.2273467008657048,1.086895217551534,1,1,-0.6780493930322936,0.1557070814399298,2.284590031732371,4,3,1,0
2,0,0,-0.4835868124718123,-0.6154915796172451,-0.9359045730975464,0,-1.0866755151470848,-0.5952272282818631,4,1,-1.0785044383346123,-0.6201892226844657,-0.6544537372115486,4,3,1,0
1,0,0,-0.5494551945091587,-0.6154915796172451,-1.0644701017820986,0,-0.2106607044718917,-0.5952272282818631,3,0,-0.6780493930322936,0.9316033855643254,-0.6544537372115486,4,4,1,0
5,0,0,2.507262689327181,-1.1676872598353414,1.2497094145398413,0,0.5558522548689022,-1.1559347102263289,2,1,1.324225833479301,0.1557070814399298,-0.9810141559830952,3,3,0,0
1,0,0,-0.8760348822233569,-1.1676872598353414,-0.4216424583593375,0,1.4318670655440953,-1.1559347102263289,3,1,0.523315742874663,1.707499689688721,-0.9810141559830952,4,3,0,0
4,1,1,1.5347479003435216,-0.339393739508197,2.406799172700811,0,2.417383727553688,-0.3148734873096303,3,0,0.1228606975723441,0.9316033855643254,-0.3278933184400019,4,3,0,0
2,0,0,-0.3667235540184558,-1.1676872598353414,0.4783162424325279,0,0.0083429981969065,-1.1559347102263289,2,1,0.9237707881769818,-0.6201892226844657,-0.9810141559830952,2,3,0,1
2,1,0,-0.0250578820311879,0.7649976209279952,0.7354472998016324,1,1.979376322216091,0.8065414765793012,4,1,0.1228606975723441,0.1557070814399298,0.161947309717318,2,3,2,0
5,0,0,2.862102037721918,3.249878181909428,1.2497094145398413,0,0.4463504035345031,1.6476026994959998,1,0,-0.6780493930322936,0.1557070814399298,2.284590031732371,3,4,2,0
2,1,1,0.0760819561938987,-1.1676872598353414,0.9925783571707368,0,0.1178448495313057,-1.1559347102263289,4,0,2.1251359240839385,-1.3960855268088614,-0.9810141559830952,4,3,0,0
2,0,1,-0.3259276528856477,-0.6154915796172451,-0.5502079870438897,0,-1.196177366481484,-0.5952272282818631,2,0,2.1251359240839385,2.4833959938131165,-0.8177339465973219,1,3,0,1
5,0,0,2.8349047703000463,2.6976825016913315,2.7924957587544674,0,1.6508707682128936,1.3672489585237668,1,1,-0.6780493930322936,0.1557070814399298,4.080672334975878,4,3,1,1
4,1,0,1.448481567739771,1.8693889813641875,1.5068404719089457,0,0.7748559575377005,1.9279564404682328,3,1,0.1228606975723441,-0.6201892226844657,0.8150681472604113,4,3,1,0
2,0,0,-0.0331320707970562,0.7649976209279952,0.9925783571707368,0,1.4318670655440953,2.488663922412698,3,1,-1.0785044383346123,0.1557070814399298,1.794749403575051,3,3,1,0
1,0,1,-0.7989051316441416,2.421584661582284,0.8640128284861845,0,-0.1011588531374925,2.7690176633849317,4,0,-0.6780493930322936,-1.3960855268088614,1.6314691941892778,1,3,0,1
3,1,1,0.930033657510335,0.4888997808189471,1.2497094145398413,1,0.2273467008657048,1.086895217551534,3,0,-0.6780493930322936,-0.6201892226844657,2.284590031732371,1,3,0,0
1,0,1,-0.8841090709892252,-0.6154915796172451,-1.0644701017820986,0,-0.42966440714069,-0.5952272282818631,1,0,-1.0785044383346123,-0.6201892226844657,-0.8177339465973219,4,3,0,0
4,0,0,2.368514129745287,-0.339393739508197,1.8925370579626024,0,0.8843578088720997,-0.8755809692540959,2,1,0.1228606975723441,0.9316033855643254,0.3252275191030913,4,3,1,0
1,0,1,-0.5265075001219541,0.7649976209279952,-0.1645114009902331,0,-0.5391662584750891,0.8065414765793012,4,0,2.5255909693862573,-0.6201892226844657,0.161947309717318,3,3,0,0
2,0,0,0.6846208147582863,-0.8915894197262932,0.6068817711170802,0,-0.3201625558062908,1.3672489585237668,4,0,-1.0785044383346123,-0.6201892226844657,1.304908775417731,4,3,1,0
3,1,0,1.1476117968853117,-0.063295899399149,0.3497507137479757,0,2.417383727553688,-0.0345197463373974,2,1,0.1228606975723441,-1.3960855268088614,-0.1646131090542286,4,3,1,0
1,0,1,-0.9191680485252322,-0.339393739508197,-0.678773515728442,0,0.8843578088720997,-0.0345197463373974,4,0,-0.6780493930322936,0.1557070814399298,-0.1646131090542286,2,3,0,0
3,0,0,0.2171677809448601,0.7649976209279952,2.406799172700811,1,1.7603726195472926,2.2083101814404653,3,1,-0.2775943477299747,-0.6201892226844657,1.304908775417731,2,3,1,0
2,0,0,-0.3546122708696534,-1.1676872598353414,-0.2930769296747854,0,-0.1011588531374925,-1.1559347102263289,3,0,1.7246808787816197,0.1557070814399298,-0.9810141559830952,3,3,1,1
1,1,0,-0.9478526665092378,-0.6154915796172451,-0.678773515728442,1,-1.196177366481484,-0.5952272282818631,3,1,1.324225833479301,-0.6201892226844657,-0.6544537372115486,1,3,1,1
1,1,0,-0.910031466500697,-0.8915894197262932,-1.3216011591512031,0,-0.3201625558062908,-1.1559347102263289,4,1,-0.6780493930322936,-0.6201892226844657,-0.9810141559830952,3,3,1,0
1,0,0,-1.1582065317252797,-1.1676872598353414,-1.3216011591512031,0,-0.9771736638126856,-1.1559347102263289,1,1,-0.6780493930322936,1.707499689688721,-0.9810141559830952,2,4,0,0
1,0,0,-0.7823317968089383,-0.6154915796172451,-0.4216424583593375,1,0.1178448495313057,-0.5952272282818631,4,1,0.1228606975723441,-0.6201892226844657,-0.8177339465973219,3,3,1,0
5,1,0,2.705717750046154,-0.8915894197262932,2.2782336440162587,0,1.4318670655440953,0.8065414765793012,4,1,-0.2775943477299747,-0.6201892226844657,0.161947309717318,3,3,1,0
2,0,1,-0.5090842506798174,-0.339393739508197,-0.4216424583593375,0,0.0083429981969065,-0.8755809692540959,3,0,0.1228606975723441,0.1557070814399298,-0.4911735278257753,2,3,0,0
2,0,0,0.4022366866046302,0.7649976209279952,-0.4216424583593375,0,0.3368485522001039,0.2458339946348354,3,1,-0.6780493930322936,0.1557070814399298,-0.0013328996684553,1,3,1,0
1,0,0,-0.955289419319906,-0.339393739508197,-0.8073390444129942,1,-1.196177366481484,-0.3148734873096303,1,0,-0.6780493930322936,1.707499689688721,-0.3278933184400019,3,3,2,0
5,0,0,2.7885844242221705,-0.6154915796172451,1.5068404719089457,0,0.9938596602064989,-0.5952272282818631,4,0,2.5255909693862573,-2.171981830933257,-0.8177339465973219,4,3,2,0
3,0,0,0.8888127990740601,-0.063295899399149,0.2211851850634235,0,1.869874470881692,-1.1559347102263289,4,1,1.324225833479301,0.9316033855643254,0.3252275191030913,3,3,1,0
1,0,0,-0.7566218799491998,-0.063295899399149,0.8640128284861845,1,2.08887817355049,-0.3148734873096303,3,1,-0.2775943477299747,0.9316033855643254,-0.3278933184400019,3,3,1,0
3,0,1,0.5004018237054497,1.041095461037043,0.4783162424325279,0,-0.1011588531374925,1.086895217551534,5,0,-1.0785044383346123,-0.6201892226844657,1.141628566031958,4,3,0,0
4,0,1,2.178558215095649,0.7649976209279952,2.535364701385363,0,1.979376322216091,-0.5952272282818631,1,0,1.7246808787816197,0.1557070814399298,0.3252275191030913,1,3,0,0
3,0,0,0.9126104080681982,-1.1676872598353414,0.8640128284861845,0,0.6653541062033014,-1.1559347102263289,3,0,0.9237707881769818,1.707499689688721,-0.9810141559830952,4,3,1,0
1,1,1,-0.8881461653721593,-0.6154915796172451,-1.193035630466651,1,-1.8531884744878788,-0.5952272282818631,3,0,-0.6780493930322936,0.1557070814399298,-0.8177339465973219,4,3,0,1
1,0,1,-1.080864302494331,-1.1676872598353414,-1.3216011591512031,0,-1.7436866231534796,-1.1559347102263289,3,0,-0.6780493930322936,2.4833959938131165,-0.9810141559830952,1,3,0,1
2,1,0,-0.4011450955992626,2.421584661582284,0.9925783571707368,0,0.9938596602064989,0.8065414765793012,4,0,2.1251359240839385,-0.6201892226844657,1.4681889848035046,1,4,3,0
1,1,0,-0.8588241114329535,-1.1676872598353414,0.8640128284861845,0,1.5413689168784943,0.8065414765793012,4,1,2.5255909693862573,-0.6201892226844657,0.4885077284888646,3,3,3,1
3,0,1,0.4715047270697106,0.7649976209279952,-0.1645114009902331,0,-0.9771736638126856,1.3672489585237668,2,0,-0.6780493930322936,-0.6201892226844657,0.4885077284888646,1,3,0,1
1,0,0,-0.5413810057432905,-0.339393739508197,-0.678773515728442,0,-1.196177366481484,-0.3148734873096303,2,1,-0.6780493930322936,-0.6201892226844657,-0.3278933184400019,1,3,2,0
2,0,0,0.7339158619604293,-0.6154915796172451,-0.5502079870438897,0,-0.7581699611438873,-0.5952272282818631,3,1,-1.0785044383346123,-1.3960855268088614,-0.1646131090542286,1,3,1,0
1,0,0,-0.6644061450969149,0.4888997808189471,-0.1645114009902331,0,0.4463504035345031,1.086895217551534,2,1,-0.6780493930322936,0.1557070814399298,0.4885077284888646,3,3,0,0
3,0,0,0.4929650708947815,1.3171933011460917,1.121143885855289,0,0.1178448495313057,1.3672489585237668,1,1,-1.0785044383346123,0.9316033855643254,1.9580296129608248,3,3,1,0
3,0,0,0.8114705698431114,1.5932911412551394,0.3497507137479757,0,0.3368485522001039,-0.8755809692540959,4,1,0.523315742874663,2.4833959938131165,0.651787937874638,4,4,1,0
1,0,0,-0.3998702236888624,-0.6154915796172451,-1.0644701017820986,0,-1.0866755151470848,-0.5952272282818631,5,1,-0.6780493930322936,0.9316033855643254,-0.6544537372115486,3,3,3,0
3,0,0,0.950431608076739,-0.6154915796172451,1.5068404719089457,1,1.979376322216091,-0.5952272282818631,1,1,0.1228606975723441,0.9316033855643254,-0.6544537372115486,2,3,1,0
2,0,1,-0.6040622080046363,0.7649976209279952,-0.1645114009902331,0,-0.9771736638126856,0.8065414765793012,3,0,0.1228606975723441,0.9316033855643254,0.161947309717318,3,3,0,0
3,0,0,0.8454671541204515,0.4888997808189471,1.6354060005934978,0,0.7748559575377005,0.5261877356070683,2,1,2.5255909693862573,-1.3960855268088614,2.1213098223465976,1,3,1,1
3,0,0,0.1309014483411096,-0.6154915796172451,-0.2930769296747854,0,-0.42966440714069,-0.5952272282818631,3,0,0.523315742874663,-0.6201892226844657,-0.6544537372115486,4,3,1,0
3,1,1,0.6542363675604136,0.7649976209279952,-0.2930769296747854,0,-0.2106607044718917,0.8065414765793012,3,0,-1.0785044383346123,-0.6201892226844657,0.161947309717318,1,4,0,1
2,0,1,-0.4238803113347338,0.7649976209279952,0.3497507137479757,1,-0.42966440714069,1.086895217551534,4,0,-0.6780493930322936,0.9316033855643254,0.9783483566461848,3,4,0,1
1,0,0,-0.9127936889732308,-0.6154915796172451,-0.9359045730975464,0,-0.9771736638126856,-0.5952272282818631,2,0,-0.6780493930322936,1.707499689688721,-0.4911735278257753,3,3,1,0
2,0,1,0.2662503494952699,-0.6154915796172451,-0.5502079870438897,1,-0.3201625558062908,-0.0345197463373974,1,0,-1.0785044383346123,-1.3960855268088614,-0.1646131090542286,4,3,0,0
2,1,0,0.040598021354425,-1.1676872598353414,-0.4216424583593375,0,0.0083429981969065,-1.1559347102263289,4,0,-0.2775943477299747,1.707499689688721,-0.9810141559830952,4,3,3,0
1,1,0,-0.5974753698009015,0.7649976209279952,-0.5502079870438897,0,-1.3056792178158831,0.5261877356070683,1,1,-0.6780493930322936,0.1557070814399298,-0.0013328996684553,4,3,1,1
1,0,0,-0.8766723181785571,-0.8915894197262932,-1.3216011591512031,0,-1.196177366481484,-1.1559347102263289,3,0,-0.6780493930322936,-2.171981830933257,-0.9810141559830952,3,4,1,1
1,1,1,-0.890270951889493,-0.6154915796172451,-0.8073390444129942,0,-0.42966440714069,-0.5952272282818631,3,0,0.523315742874663,-2.171981830933257,-0.8177339465973219,2,4,0,1
4,0,0,2.371701309521288,0.4888997808189471,1.5068404719089457,0,0.5558522548689022,0.8065414765793012,2,1,-1.0785044383346123,0.1557070814399298,2.447870241118145,1,3,1,0
1,0,0,-0.8301394934489478,-1.1676872598353414,-1.3216011591512031,1,-0.9771736638126856,-1.1559347102263289,3,0,-0.6780493930322936,-0.6201892226844657,-0.9810141559830952,2,3,2,1
2,1,1,-0.3771350079533911,-1.1676872598353414,-0.8073390444129942,1,1.4318670655440953,-1.1559347102263289,4,0,0.1228606975723441,0.9316033855643254,-1.1442943653688686,3,3,0,1
2,0,0,-0.4676509135918091,-0.6154915796172451,-0.9359045730975464,1,-0.42966440714069,-0.5952272282818631,3,1,-1.0785044383346123,0.1557070814399298,-0.6544537372115486,2,3,1,0
1,0,0,-0.748760169835065,-1.1676872598353414,-0.678773515728442,0,-0.3201625558062908,-1.1559347102263289,4,1,0.1228606975723441,-0.6201892226844657,-1.1442943653688686,4,3,3,0
4,0,1,2.205967961169255,-0.063295899399149,2.0211025866471544,0,1.2128633628752972,-0.8755809692540959,4,0,-0.2775943477299747,0.1557070814399298,-0.3278933184400019,4,4,0,0
2,0,0,-0.1933409742040213,1.5932911412551394,0.4783162424325279,0,0.8843578088720997,2.2083101814404653,4,1,-0.6780493930322936,-0.6201892226844657,1.304908775417731,3,3,1,0
3,0,1,0.8376054440063166,0.4888997808189471,0.8640128284861845,0,1.6508707682128936,-1.1559347102263289,4,0,1.7246808787816197,0.9316033855643254,0.161947309717318,2,3,0,0
3,1,0,0.4753293428009114,0.7649976209279952,-0.2930769296747854,0,0.1178448495313057,0.8065414765793012,4,0,-1.0785044383346123,-0.6201892226844657,0.161947309717318,3,3,2,0
1,0,0,-0.8475627428910846,0.212801940709899,-0.0359458723056809,0,-0.8676718124782865,0.8065414765793012,4,0,0.523315742874663,-1.3960855268088614,-0.0013328996684553,4,4,1,0
3,0,0,0.2447900056701989,0.7649976209279952,-0.1645114009902331,0,-0.9771736638126856,0.8065414765793012,3,0,-1.0785044383346123,0.1557070814399298,0.3252275191030913,2,3,3,0
4,0,0,2.3292055791746127,1.3171933011460917,1.5068404719089457,0,0.9938596602064989,1.3672489585237668,1,1,0.1228606975723441,0.1557070814399298,0.8150681472604113,3,3,1,0
3,0,1,0.1801964955432528,-1.1676872598353414,-0.1645114009902331,0,0.1178448495313057,-1.1559347102263289,2,0,1.7246808787816197,-0.6201892226844657,-0.9810141559830952,2,3,0,0
3,0,0,0.9172849384063324,0.7649976209279952,0.8640128284861845,1,0.6653541062033014,-0.8755809692540959,3,1,2.1251359240839385,-1.3960855268088614,0.161947309717318,1,3,1,0
4,0,0,1.203918639594656,0.7649976209279952,1.2497094145398413,1,0.2273467008657048,0.2458339946348354,3,0,1.7246808787816197,0.9316033855643254,1.794749403575051,4,3,3,1
5,0,1,2.788371945570437,0.7649976209279952,1.2497094145398413,0,0.3368485522001039,1.3672489585237668,3,0,-0.6780493930322936,-0.6201892226844657,2.1213098223465976,3,3,0,0
1,1,1,-0.9419032642607033,-0.6154915796172451,-1.193035630466651,0,-1.7436866231534796,-0.5952272282818631,1,0,-0.6780493930322936,2.4833959938131165,-0.8177339465973219,2,3,0,0
2,0,1,0.0592961427069621,-0.063295899399149,-0.2930769296747854,0,0.2273467008657048,-0.3148734873096303,3,0,2.5255909693862573,-0.6201892226844657,-0.3278933184400019,2,3,0,0
2,0,1,0.2711373584851375,1.3171933011460917,0.8640128284861845,0,-0.1011588531374925,1.3672489585237668,4,0,-0.2775943477299747,-2.171981830933257,0.651787937874638,4,4,0,0
1,0,0,-0.7887061563609395,-0.6154915796172451,-1.0644701017820986,1,-0.6486681098094882,-0.5952272282818631,3,1,-1.0785044383346123,0.9316033855643254,-0.8177339465973219,4,3,1,0
1,0,0,-0.7015899091502557,-0.339393739508197,-0.678773515728442,0,-0.9771736638126856,-0.0345197463373974,1,1,-1.0785044383346123,-0.6201892226844657,-0.3278933184400019,2,3,0,0
2,0,0,-0.3261401315373811,-0.6154915796172451,-0.8073390444129942,1,-0.2106607044718917,-0.5952272282818631,2,0,-0.6780493930322936,0.1557070814399298,-0.3278933184400019,4,3,1,0
4,0,0,1.405985837393096,1.041095461037043,1.3782749432243937,0,1.3223652142096962,-0.3148734873096303,4,1,1.324225833479301,0.1557070814399298,0.3252275191030913,2,3,1,0
2,0,1,-0.5248076709080872,-0.6154915796172451,-0.8073390444129942,1,-0.3201625558062908,-0.5952272282818631,2,0,-0.2775943477299747,0.1557070814399298,-0.6544537372115486,3,3,0,0
1,0,0,-0.6824668304942518,0.212801940709899,-0.4216424583593375,1,-0.8676718124782865,-0.8755809692540959,3,0,-1.0785044383346123,-0.6201892226844657,-0.0013328996684553,2,3,2,0
2,0,1,-0.4740252731438104,-1.1676872598353414,0.6068817711170802,0,0.5558522548689022,-1.1559347102263289,3,0,0.523315742874663,0.1557070814399298,-0.9810141559830952,4,3,0,0
2,1,0,-0.307442010184844,0.7649976209279952,-0.1645114009902331,0,-0.8676718124782865,-0.5952272282818631,1,1,-0.6780493930322936,-0.6201892226844657,0.4885077284888646,4,3,1,0
1,0,0,-0.7774447878190707,0.4888997808189471,-0.5502079870438897,0,0.1178448495313057,-1.1559347102263289,3,1,-0.6780493930322936,-0.6201892226844657,-0.0013328996684553,3,3,1,0
1,1,0,-0.8074042777134766,-0.8915894197262932,-1.0644701017820986,1,-0.9771736638126856,-0.5952272282818631,3,0,-0.6780493930322936,-0.6201892226844657,-0.6544537372115486,3,3,1,0
1,0,1,-0.9771747204484436,-1.1676872598353414,-1.4501666878357553,0,-2.072192177156677,-1.1559347102263289,1,0,-0.6780493930322936,-2.171981830933257,-1.1442943653688686,3,3,0,1
2,1,1,0.3656903585064896,-0.6154915796172451,-0.678773515728442,0,-0.42966440714069,-0.3148734873096303,4,0,-1.0785044383346123,0.1557070814399298,-0.3278933184400019,1,3,0,1
1,1,0,-0.3690608191875229,-1.1676872598353414,-0.678773515728442,0,0.4463504035345031,-1.1559347102263289,4,1,0.1228606975723441,0.9316033855643254,-0.9810141559830952,4,3,1,0
1,0,0,-0.8271647923246805,-0.6154915796172451,-1.193035630466651,1,-0.6486681098094882,-0.5952272282818631,3,1,-0.6780493930322936,1.707499689688721,-0.8177339465973219,3,3,1,1
2,0,0,-0.1640189202648155,-0.6154915796172451,-0.2930769296747854,0,0.0083429981969065,-0.3148734873096303,2,0,1.7246808787816197,-0.6201892226844657,-0.1646131090542286,4,3,2,0
1,0,0,-0.8422507765977502,-0.6154915796172451,-0.9359045730975464,0,-1.0866755151470848,-0.5952272282818631,3,1,-0.6780493930322936,-2.171981830933257,-0.4911735278257753,3,3,1,0
2,0,0,-0.1676310573442829,0.212801940709899,-0.678773515728442,0,-0.3201625558062908,-0.3148734873096303,1,1,-0.6780493930322936,0.1557070814399298,-0.1646131090542286,3,4,0,0
1,0,1,-0.4631888619054082,-0.063295899399149,-0.678773515728442,0,-0.2106607044718917,-0.0345197463373974,4,0,-0.6780493930322936,-0.6201892226844657,-0.3278933184400019,3,3,0,0
3,0,0,0.1770093157672521,1.041095461037043,-0.0359458723056809,0,-0.8676718124782865,1.6476026994959998,1,1,-0.6780493930322936,0.1557070814399298,0.651787937874638,1,3,1,1
3,0,1,1.4865152464000455,0.7649976209279952,1.121143885855289,1,0.3368485522001039,2.488663922412698,4,0,2.5255909693862573,0.1557070814399298,1.794749403575051,3,3,0,0
4,1,1,1.5415472171989897,1.3171933011460917,1.3782749432243937,1,0.5558522548689022,2.7690176633849317,3,0,-1.0785044383346123,-0.6201892226844657,2.284590031732371,1,3,0,1
2,0,1,-0.2864066236632398,-0.063295899399149,-0.2930769296747854,0,0.5558522548689022,0.2458339946348354,4,0,1.7246808787816197,0.1557070814399298,-0.1646131090542286,1,3,0,0
1,0,0,-0.9019572777348288,-1.1676872598353414,-0.1645114009902331,0,-0.2106607044718917,0.8065414765793012,4,1,1.324225833479301,-0.6201892226844657,0.161947309717318,3,3,1,0
1,0,1,-0.6174483630638389,-0.339393739508197,-0.678773515728442,0,-1.4151810691502822,-0.5952272282818631,3,0,2.1251359240839385,-0.6201892226844657,-0.4911735278257753,2,4,0,0
1,1,0,-0.8473502642393512,-0.8915894197262932,-1.3216011591512031,0,-0.9771736638126856,-1.1559347102263289,1,1,-0.6780493930322936,0.9316033855643254,-0.9810141559830952,4,3,0,1
1,0,0,-0.4425784326872709,0.7649976209279952,-0.4216424583593375,0,-1.196177366481484,0.8065414765793012,4,1,-0.6780493930322936,-0.6201892226844657,0.161947309717318,4,4,1,0
2,0,0,0.0159504977533535,-0.339393739508197,-0.1645114009902331,0,-0.7581699611438873,-0.0345197463373974,3,1,-0.6780493930322936,0.1557070814399298,0.4885077284888646,3,3,1,0
2,1,0,-0.4421534753838041,-0.8915894197262932,0.6068817711170802,1,0.3368485522001039,-1.1559347102263289,2,1,0.1228606975723441,0.1557070814399298,-0.9810141559830952,4,3,1,0
3,0,0,0.8012715945599094,0.7649976209279952,0.4783162424325279,0,-0.2106607044718917,-0.0345197463373974,3,0,-0.2775943477299747,-0.6201892226844657,-0.0013328996684553,2,3,1,0
2,0,1,-0.2464606371373652,1.3171933011460917,0.3497507137479757,1,-0.3201625558062908,1.3672489585237668,3,0,-1.0785044383346123,0.1557070814399298,0.9783483566461848,1,4,0,0
1,0,0,-0.8768847968302904,-0.6154915796172451,-1.193035630466651,1,-0.2106607044718917,-0.5952272282818631,4,1,-0.6780493930322936,-0.6201892226844657,-0.8177339465973219,4,3,1,0
2,0,1,-0.2458232011821651,-0.339393739508197,-0.5502079870438897,0,0.6653541062033014,-0.3148734873096303,3,0,2.1251359240839385,-0.6201892226844657,-0.4911735278257753,3,3,0,1
1,0,0,-0.7810569248985381,-1.1676872598353414,-1.3216011591512031,0,-0.5391662584750891,-1.1559347102263289,1,0,-0.6780493930322936,0.1557070814399298,-0.9810141559830952,1,3,3,0
5,0,0,2.855727678169917,-0.6154915796172451,2.1496681153317065,0,2.08887817355049,-0.5952272282818631,4,0,0.523315742874663,-0.6201892226844657,-0.3278933184400019,1,3,1,0
1,0,0,-0.7164634147715919,1.041095461037043,-0.1645114009902331,0,-0.8676718124782865,1.086895217551534,1,1,-0.6780493930322936,1.707499689688721,0.4885077284888646,4,3,1,0
1,0,1,-0.8394885541252163,-0.8915894197262932,-1.3216011591512031,0,-1.9626903258222776,-1.1559347102263289,2,0,-0.6780493930322936,0.9316033855643254,-0.9810141559830952,1,4,0,0
1,1,0,-0.4304671495384684,-0.6154915796172451,-0.5502079870438897,0,0.8843578088720997,-0.5952272282818631,3,1,0.523315742874663,-0.6201892226844657,-0.6544537372115486,3,3,1,0
2,0,0,-0.0061472820269175,1.041095461037043,0.3497507137479757,0,0.0083429981969065,1.9279564404682328,3,1,-0.6780493930322936,-0.6201892226844657,1.141628566031958,4,3,1,0
1,0,1,-0.7372863226414627,-0.6154915796172451,-1.193035630466651,0,-1.8531884744878788,-0.5952272282818631,3,0,-0.6780493930322936,-0.6201892226844657,-0.8177339465973219,3,3,0,0
1,1,1,-0.7578967518596001,-0.063295899399149,-0.678773515728442,0,0.7748559575377005,-0.5952272282818631,4,0,-0.6780493930322936,0.9316033855643254,-0.1646131090542286,3,3,0,1
5,0,0,2.571643720802394,0.7649976209279952,1.8925370579626024,0,1.7603726195472926,0.8065414765793012,2,0,0.1228606975723441,2.4833959938131165,-0.0013328996684553,3,3,1,0
1,1,0,-0.9210803563908324,-0.063295899399149,-0.678773515728442,0,-0.8676718124782865,-0.3148734873096303,1,1,-1.0785044383346123,-0.6201892226844657,-0.3278933184400019,4,3,1,0
1,1,0,-0.7755324799534703,-1.1676872598353414,-1.3216011591512031,1,-1.6341847718190805,-1.1559347102263289,4,1,-1.0785044383346123,1.707499689688721,-1.1442943653688686,4,3,1,1
4,0,0,2.2406019814017952,2.97378034180038,2.1496681153317065,0,0.9938596602064989,1.3672489585237668,3,1,2.1251359240839385,-0.6201892226844657,3.1009910786612376,1,4,0,0
1,0,1,-0.8951579608793607,-1.1676872598353414,-0.678773515728442,0,0.7748559575377005,-1.1559347102263289,3,0,-0.2775943477299747,0.1557070814399298,-1.1442943653688686,3,3,0,0
1,0,0,-0.6168109271086387,-0.063295899399149,-0.8073390444129942,0,-0.42966440714069,-0.0345197463373974,3,1,-0.6780493930322936,-0.6201892226844657,-0.3278933184400019,3,3,1,0
1,0,0,-0.9340415541465684,-1.1676872598353414,-0.8073390444129942,0,0.4463504035345031,-1.1559347102263289,2,0,1.324225833479301,-0.6201892226844657,-0.9810141559830952,1,3,1,1
2,0,0,-0.5073844214659504,-0.339393739508197,-0.4216424583593375,0,-0.7581699611438873,-0.3148734873096303,4,0,2.1251359240839385,0.1557070814399298,-0.4911735278257753,1,3,3,0
2,0,0,-0.4623389472984748,-1.1676872598353414,-0.8073390444129942,1,0.3368485522001039,-1.1559347102263289,4,1,0.9237707881769818,-0.6201892226844657,-1.1442943653688686,2,3,3,0
4,0,0,2.4122847320023624,-0.6154915796172451,2.6639302300699157,1,1.4318670655440953,-0.5952272282818631,3,1,-0.2775943477299747,0.1557070814399298,-0.8177339465973219,1,4,1,0
1,0,0,-0.7026523024089225,0.212801940709899,-0.678773515728442,0,-0.9771736638126856,-0.3148734873096303,4,1,-0.6780493930322936,-0.6201892226844657,-0.1646131090542286,1,3,3,0
5,0,0,2.6725710803757474,-0.6154915796172451,1.76397152927805,0,0.9938596602064989,-0.3148734873096303,2,1,0.9237707881769818,-0.6201892226844657,-0.4911735278257753,2,3,1,0
2,1,0,0.5233495180926542,0.7649976209279952,0.4783162424325279,0,-0.2106607044718917,0.8065414765793012,4,1,0.1228606975723441,-0.6201892226844657,-0.0013328996684553,1,3,3,0
1,0,0,-0.9121562530180308,-1.1676872598353414,-1.3216011591512031,0,-1.4151810691502822,-1.1559347102263289,2,1,-0.6780493930322936,0.1557070814399298,-0.9810141559830952,2,3,1,1
2,0,0,-0.4172934731309992,0.7649976209279952,-0.1645114009902331,1,-0.42966440714069,-0.8755809692540959,3,1,-0.6780493930322936,0.1557070814399298,0.4885077284888646,3,3,1,0
1,0,0,-0.7993300889476084,0.7649976209279952,-0.5502079870438897,0,-0.1011588531374925,0.8065414765793012,4,0,-0.6780493930322936,0.9316033855643254,-0.0013328996684553,3,3,1,0
2,0,0,-0.6399711001475767,0.7649976209279952,-0.1645114009902331,0,-0.7581699611438873,1.3672489585237668,4,0,-0.6780493930322936,0.9316033855643254,0.4885077284888646,3,3,3,0
2,0,1,-0.4168685158275324,1.8693889813641875,1.121143885855289,0,0.7748559575377005,3.6100788863016295,4,0,-0.6780493930322936,0.1557070814399298,2.1213098223465976,4,4,0,0
1,0,1,-0.812716244006811,-0.8915894197262932,-1.193035630466651,0,-1.8531884744878788,-0.5952272282818631,3,0,-0.6780493930322936,-0.6201892226844657,-0.8177339465973219,4,3,0,0
